Distance,Speed,Throttle,Brake,nGear,RPM,Time
3494.122234068296,197.5281232,100.0,False,4,11297.1689952,0 days 00:01:00.697000
3503.043900734963,202.0,100.0,False,4,10688.0,0 days 00:01:00.856000
3514.488345179407,206.0,100.0,False,5,10918.0,0 days 00:01:01.056000
3518.013354547111,208.03333973333332,100.0,False,5,10966.291818666667,0 days 00:01:01.117000
3528.6539101026665,214.0,100.0,False,5,11108.0,0 days 00:01:01.296000
3537.156381621333,217.0843792,100.0,False,5,11274.1158512,0 days 00:01:01.437000
3548.1449927324443,221.0,100.0,False,5,11485.0,0 days 00:01:01.616000
3553.1516645804445,222.5187488,100.0,False,5,11537.3968336,0 days 00:01:01.697000
3568.221942358222,227.0,100.0,False,5,11692.0,0 days 00:01:01.936000
3581.110831247111,232.0,100.0,False,5,11444.0,0 days 00:01:02.136000
3581.175280899555,232.0187488,100.0,False,5,11438.9878208,0 days 00:01:02.137000
3591.554447566222,235.0,100.0,False,6,10642.0,0 days 00:01:02.296000
3607.543647662881,238.84282302063627,100.0,False,6,10815.476010645867,0 days 00:01:02.537000
3614.222463215653,240.43735989979263,100.0,False,6,10887.45796119064,0 days 00:01:02.637000
3620.810240993431,242.0,100.0,False,6,10958.0,0 days 00:01:02.735000
3629.080259439653,244.0333312,100.0,False,6,11014.4249408,0 days 00:01:02.857000
3637.1435927729867,246.0,100.0,False,6,11069.0,0 days 00:01:02.975000
3645.55261214152,248.13499776,100.0,False,6,11145.55491968,0 days 00:01:03.097000
3665.0898343637423,253.0,100.0,False,6,11320.0,0 days 00:01:03.375000
3668.045057471183,253.30483778064516,100.0,False,6,11291.887182451614,0 days 00:01:03.417000
3683.622378316488,254.90161383225808,100.0,False,6,11144.628946580646,0 days 00:01:03.637000
3747.5673083136776,261.2959682064516,100.0,False,6,10554.927376516129,0 days 00:01:04.518000
3754.6267527581217,262.0,100.0,False,7,10490.0,0 days 00:01:04.615000
3769.237863869233,263.0,100.0,False,7,10552.0,0 days 00:01:04.815000
3769.4570305359,263.0,100.0,False,7,10552.6375136,0 days 00:01:04.818000
3786.7711972025672,263.0,100.0,False,7,10603.0,0 days 00:01:05.055000
3792.8443763766118,263.41500032,100.0,False,7,10595.94499456,0 days 00:01:05.138000
3801.4243763766112,264.0,100.0,False,7,10586.0,0 days 00:01:05.255000
3811.958378712611,265.1916672,100.0,False,7,10634.8583552,0 days 00:01:05.398000
3819.125600934834,266.0,100.0,False,7,10668.0,0 days 00:01:05.495000
3825.250405326834,265.6541664,100.0,False,7,10656.9333248,0 days 00:01:05.578000
3836.807349771278,265.0,100.0,False,7,10636.0,0 days 00:01:05.735000
3848.7551310032786,265.5062496,100.0,False,7,10662.8312288,0 days 00:01:05.897000
3860.429575447723,266.0,100.0,False,7,10689.0,0 days 00:01:06.055000
3862.0559686684087,266.1370724759272,100.0,False,7,10692.22120318429,0 days 00:01:06.077000
3873.928588997737,267.13395740988557,100.0,False,7,10715.647999132312,0 days 00:01:06.237000
3884.2763667755153,268.0,100.0,False,7,10736.0,0 days 00:01:06.376000
3885.8404657408487,268.1312512,100.0,False,7,10740.0687872,0 days 00:01:06.397000
3905.3228615452927,269.7562496,100.0,False,7,10790.4437376,0 days 00:01:06.657000
3908.247861545293,270.0,100.0,False,7,10798.0,0 days 00:01:06.696000
3923.247861545293,270.0,100.0,False,7,10810.0,0 days 00:01:06.896000
3923.3228657116933,270.01499904,100.0,False,7,10810.0,0 days 00:01:06.897000
3938.4136990450265,273.0,100.0,False,7,10810.0,0 days 00:01:07.096000
3941.525784109915,273.2562496,100.0,False,7,10810.0,0 days 00:01:07.137000
3950.5830063321373,274.0,100.0,False,7,10810.0,0 days 00:01:07.256000
3959.576394467248,267.5718784,62.18752,False,7,10573.672,0 days 00:01:07.377000
3973.782783356137,257.0,0.0,True,7,10185.0,0 days 00:01:07.576000
3973.854172245026,257.0,0.0,True,7,10185.76995072,0 days 00:01:07.577000
3982.420838911693,257.0,0.0,True,7,10278.16995072,0 days 00:01:07.697000
3988.0605611339147,257.0,0.0,True,7,10339.0,0 days 00:01:07.776000
3994.6474432821815,234.77995776,0.0,True,7,10291.52990976,0 days 00:01:07.877000
4000.5049432821816,213.0,0.0,True,7,10245.0,0 days 00:01:07.976000
4006.2378952014196,204.3428406857143,0.0,True,7,10073.2996736,0 days 00:01:08.077000
4015.6353952014197,189.0,0.0,True,5,9769.0,0 days 00:01:08.256000
4022.72725415342,181.0687392,0.0,True,5,9848.7532336,0 days 00:01:08.397000
4031.2297541534194,171.0,0.0,True,4,9950.0,0 days 00:01:08.576000
4031.27724423342,170.964288,0.0,True,4,9947.928704,0 days 00:01:08.577000
4037.7314106334197,165.96427885714286,0.0,True,4,9657.928173714286,0 days 00:01:08.717000
4043.9477995223083,161.0,0.0,True,4,9370.0,0 days 00:01:08.856000
4046.653244763642,159.6656208,0.38125119999999996,True,4,9320.437344,0 days 00:01:08.917000
4056.1164913769753,154.8531264,1.7562495999999999,True,4,9141.687552,0 days 00:01:09.137000
4057.784824710309,154.0,2.0,False,4,9110.0,0 days 00:01:09.176000
4066.242525278898,151.4812042135412,8.548869044792935,False,4,8953.330902082262,0 days 00:01:09.377000
4074.437525278898,149.0,15.0,False,4,8799.0,0 days 00:01:09.575000
4076.1758586122314,149.0,19.39089570909091,False,4,8846.345310254546,0 days 00:01:09.617000
4081.1425252788977,149.0,31.936350254545456,False,4,8981.618037527272,0 days 00:01:09.737000
4092.648636390009,149.0,61.0,False,4,9295.0,0 days 00:01:10.015000
4093.5625530762313,149.5500032,61.95000552727273,False,4,9329.1001984,0 days 00:01:10.037000
4103.0378306584535,155.0499968,71.44999447272727,False,4,9670.0998016,0 days 00:01:10.257000
4111.837830658453,160.0,80.0,False,4,9977.0,0 days 00:01:10.455000
4115.601897184675,163.2607168,85.92857599999999,False,4,10203.1751744,0 days 00:01:10.538000
4124.959397184675,171.0,100.0,False,4,10740.0,0 days 00:01:10.735000
4129.962407670008,174.8625024,100.0,False,4,10923.468864,0 days 00:01:10.838000
4140.9932410033425,183.0,100.0,False,4,11310.0,0 days 00:01:11.055000
4144.230194163342,184.968752,100.0,False,4,11512.3877056,0 days 00:01:11.118000
4149.295749718898,188.0,100.0,False,4,11824.0,0 days 00:01:11.215000
4152.627093510899,190.3625024,100.0,False,4,11893.6938208,0 days 00:01:11.278000
4157.8543157331205,194.0,100.0,False,4,12001.0,0 days 00:01:11.375000
4165.773437356232,199.3625024,100.0,False,4,11417.083072,0 days 00:01:11.518000
4170.270381854009,202.3625024,100.0,False,4,11090.416405333333,0 days 00:01:11.598000
4171.228992965121,203.0,100.0,False,4,11021.0,0 days 00:01:11.615000
4182.926339398232,207.4406264,100.0,False,4,11114.2531544,0 days 00:01:11.818000
4189.751339398232,210.0,100.0,False,5,11168.0,0 days 00:01:11.935000
4197.089770038825,214.78333582222223,100.0,False,5,11278.01672391111,0 days 00:01:12.058000
4208.178936829936,221.78333582222223,100.0,False,5,11439.01672391111,0 days 00:01:12.238000
4211.725603496603,224.0,100.0,False,5,11490.0,0 days 00:01:12.295000
4221.9878533526025,228.0499968,100.0,False,5,11593.67991808,0 days 00:01:12.457000
4232.301186543715,232.0499968,100.0,False,5,11696.07991808,0 days 00:01:12.617000
4237.371186543714,234.0,100.0,False,5,11746.0,0 days 00:01:12.695000
4246.660984950502,235.51601594670825,100.0,False,5,11316.46214843266,0 days 00:01:12.837000
4255.811818283835,237.0,100.0,False,6,10896.0,0 days 00:01:12.976000
4263.879325174502,240.0249984,100.0,False,6,10934.11497984,0 days 00:01:13.097000
4269.189880730058,242.0,100.0,False,6,10959.0,0 days 00:01:13.176000
4280.123214063391,246.0,100.0,False,6,11069.0,0 days 00:01:13.336000
4285.694664034591,247.61999872,100.0,False,6,11127.52245376,0 days 00:01:13.417000
4298.255664226591,251.22000384,100.0,False,6,11257.57263872,0 days 00:01:13.597000
4308.0628864488135,254.0,100.0,False,6,11358.0,0 days 00:01:13.736000
4309.54608437948,254.2625024,100.0,False,6,11372.6345088,0 days 00:01:13.757000
4329.594279010591,257.7625024,100.0,False,6,11567.7595088,0 days 00:01:14.037000
4330.955945677257,258.0,100.0,False,6,11581.0,0 days 00:01:14.056000
4341.143783290057,260.11500288,100.0,False,6,11179.1494528,0 days 00:01:14.197000
4345.4212832900575,261.0,100.0,False,6,11011.0,0 days 00:01:14.256000
4357.110172178946,263.0,100.0,False,7,10417.0,0 days 00:01:14.416000
4358.6458701096135,263.2625024,100.0,False,7,10439.312704,0 days 00:01:14.437000
4374.827536776281,266.0,100.0,False,7,10672.0,0 days 00:01:14.656000
4376.381245128281,266.3500032,100.0,False,7,10679.9625728,0 days 00:01:14.677000
4388.3375415668,269.0166698666667,100.0,False,7,10740.629239466667,0 days 00:01:14.837000
4392.7625415668,270.0,100.0,False,7,10763.0,0 days 00:01:14.896000
4404.909544315956,271.60999936,100.0,False,7,10810.49498112,0 days 00:01:15.057000
4407.8562109826225,272.0,100.0,False,7,10822.0,0 days 00:01:15.096000
4430.834373459512,274.8218768,100.0,False,7,10948.0438304,0 days 00:01:15.397000
4432.2857623484,275.0,100.0,False,7,10956.0,0 days 00:01:15.416000
4447.674651237288,277.0,100.0,False,7,11043.0,0 days 00:01:15.616000
4452.376875801437,277.50833493333334,100.0,False,7,11056.7250432,0 days 00:01:15.677000
4466.249375801436,279.0,100.0,False,7,11097.0,0 days 00:01:15.856000
4470.989850036846,279.76569258157184,100.0,False,7,11119.460315726108,0 days 00:01:15.917000
4484.933183370179,282.0,100.0,False,7,11185.0,0 days 00:01:16.095000
4497.653558346179,282.6749994666667,100.0,False,7,11180.9500032,0 days 00:01:16.257000
4503.785225012845,283.0,100.0,False,7,11179.0,0 days 00:01:16.335000
4515.000513254624,284.3312512,100.0,False,7,11239.7938048,0 days 00:01:16.477000
4529.141624365735,286.0,100.0,False,7,11316.0,0 days 00:01:16.655000
4535.661905606624,286.2562496,100.0,False,7,11337.781216,0 days 00:01:16.737000
4548.4066278110695,286.7562496,100.0,False,7,11380.281216,0 days 00:01:16.897000
4554.624961144402,287.0,100.0,False,7,11401.0,0 days 00:01:16.975000
4567.469405588847,289.0,100.0,False,7,11423.0,0 days 00:01:17.135000
4575.759066316211,289.73571474285717,100.0,False,7,11429.989290057143,0 days 00:01:17.238000
4590.066566316212,291.0,100.0,False,7,11442.0,0 days 00:01:17.415000
4591.925732982878,291.0,100.0,False,7,11447.8458496,0 days 00:01:17.438000
4608.092399649545,291.0,100.0,False,7,11498.679182933334,0 days 00:01:17.638000
4609.466566316211,291.0,100.0,False,7,11503.0,0 days 00:01:17.655000
4617.810818063766,291.6437504,100.0,False,7,11503.3218752,0 days 00:01:17.758000
4632.449255583767,292.7687504,100.0,False,7,11503.8843752,0 days 00:01:17.938000
4635.460644472655,293.0,100.0,False,7,11504.0,0 days 00:01:17.975000
4648.482866694878,293.0,100.0,False,7,11577.0,0 days 00:01:18.135000
4650.355105029029,293.046000128,100.0,False,7,11577.851002368,0 days 00:01:18.158000
4730.414827251251,295.0,100.0,False,7,11614.0,0 days 00:01:19.135000
4732.218277255161,295.11000064,100.0,False,7,11621.59004416,0 days 00:01:19.157000
4745.369832839161,295.91000064,100.0,False,7,11676.79004416,0 days 00:01:19.317000
4746.8498328391615,296.0,100.0,False,7,11683.0,0 days 00:01:19.335000
4773.477674258975,264.807262738469,17.913849311760444,False,7,10383.576234605167,0 days 00:01:19.697000
4779.139340925641,258.0,0.0,True,7,10100.0,0 days 00:01:19.776000
4783.366301581285,249.45997312,0.0,True,7,10065.83989248,0 days 00:01:19.837000
4792.246857136841,230.0,0.0,True,7,9988.0,0 days 00:01:19.976000
4800.668424046175,215.0187296,0.0,True,7,10039.1125696,0 days 00:01:20.117000
4810.41397960173,196.0,0.0,True,6,10104.0,0 days 00:01:20.296000
4813.639112236142,190.33569645714286,0.0,True,6,10076.767771428571,0 days 00:01:20.357000
4821.438159062808,175.4785536,0.0,True,6,10005.3392,0 days 00:01:20.517000
4824.224270173919,170.0,0.0,True,5,9979.0,0 days 00:01:20.576000
4830.560457235252,161.7749888,0.0,True,5,9471.0076416,0 days 00:01:20.717000
4839.624623901919,149.0,0.0,True,4,8682.0,0 days 00:01:20.936000
4842.149346124141,149.0,0.0,True,4,8538.34454784,0 days 00:01:20.997000
4847.902401679696,149.0,0.0,True,4,8211.0,0 days 00:01:21.136000
4854.124623901918,140.0,0.0,True,4,8041.0,0 days 00:01:21.296000
4857.981561267252,137.4749952,0.0,True,4,7931.302569244444,0 days 00:01:21.397000
4864.630311347251,132.9750016,0.0,True,4,7735.802847288889,0 days 00:01:21.577000
4867.505033569474,131.0,0.0,False,4,7650.0,0 days 00:01:21.656000
4874.643848729474,127.859376,14.4468704,False,4,7904.390544,0 days 00:01:21.857000
4878.8088487294735,126.0,23.0,False,4,8055.0,0 days 00:01:21.976000
4881.656866576331,126.57857097142858,28.496424228571428,False,4,7993.0929060571425,0 days 00:01:22.057000
4888.732422131886,128.0,42.0,False,4,7841.0,0 days 00:01:22.256000
4895.258980561753,129.81000192,49.24000768,False,4,8084.44525824,0 days 00:01:22.437000
4895.945091672864,130.0,50.0,False,4,8110.0,0 days 00:01:22.456000
4905.088879140153,136.58769660680505,64.82231736531136,False,4,8627.68315835143,0 days 00:01:22.697000
4906.618669034873,137.6810905248524,67.28245368091791,False,4,8713.605697077985,0 days 00:01:22.737000
4912.850891257095,142.0,77.0,False,4,9053.0,0 days 00:01:22.895000
4917.004274753629,146.59000576,88.73001472,False,4,9253.43025152,0 days 00:01:22.997000
4921.114830309185,151.0,100.0,False,4,9446.0,0 days 00:01:23.095000
4929.185772283229,159.64500608,100.0,False,4,9971.98036992,0 days 00:01:23.277000
4939.480216727674,170.0,100.0,False,4,10602.0,0 days 00:01:23.495000
4945.428633467229,174.10000213333333,100.0,False,4,10791.625098666667,0 days 00:01:23.618000
4951.213633467229,178.0,100.0,False,4,10972.0,0 days 00:01:23.735000
4961.32474457834,182.0,100.0,False,4,11398.0,0 days 00:01:23.935000
4962.494869598784,183.1500032,100.0,False,4,11442.562624,0 days 00:01:23.958000
4978.829869598784,198.0,100.0,False,4,12018.0,0 days 00:01:24.255000
4980.099277944385,198.69000192,100.0,False,4,11873.0995968,0 days 00:01:24.278000
4990.129277944385,204.0,100.0,False,5,10758.0,0 days 00:01:24.455000
4991.436809702099,204.6571446857143,100.0,False,5,10779.43934537143,0 days 00:01:24.478000
5004.327762194797,210.94285897142856,100.0,False,5,10984.510773942857,0 days 00:01:24.698000
5006.506651083687,212.0,100.0,False,5,11019.0,0 days 00:01:24.735000
5015.090055918226,216.0857161142857,100.0,False,5,11234.521525028571,0 days 00:01:24.878000
5023.462278140449,220.0,100.0,False,5,11441.0,0 days 00:01:25.015000
5027.343778172449,221.80000182857142,100.0,False,5,11498.600058514287,0 days 00:01:25.078000
5041.087111505782,228.0,100.0,False,5,11697.0,0 days 00:01:25.295000
5046.359724944004,228.6916672,100.0,False,5,11750.2583744,0 days 00:01:25.378000
5056.390280499559,230.0,100.0,False,5,11851.0,0 days 00:01:25.535000
5060.391433360003,232.3250048,100.0,False,5,11525.499328,0 days 00:01:25.597000
5066.815877804448,236.0,100.0,False,6,11011.0,0 days 00:01:25.695000
5068.261041016004,236.4812528,100.0,False,6,11004.0562096,0 days 00:01:25.717000
5088.376041016004,243.0,100.0,False,6,10910.0,0 days 00:01:26.015000
5098.030620126396,244.76397744655003,100.0,False,6,11006.136770836978,0 days 00:01:26.157000
5099.3236756819515,245.0,100.0,False,6,11019.0,0 days 00:01:26.176000
5112.934786793063,245.0,100.0,False,6,11191.0,0 days 00:01:26.376000
5118.497911753062,247.24999822222222,100.0,False,6,11242.074959644444,0 days 00:01:26.457000
5132.542664740717,252.8055537777778,100.0,False,6,11368.186070755555,0 days 00:01:26.657000
5138.13849807405,255.0,100.0,False,6,11418.0,0 days 00:01:26.736000
5145.328084946939,256.2625024,100.0,False,6,11454.6125696,0 days 00:01:26.837000
5155.289751613605,258.0,100.0,False,6,11505.0,0 days 00:01:26.976000
5159.676184199765,258.8714313142857,100.0,False,6,11528.528645485714,0 days 00:01:27.037000
5174.216660542621,261.7285741714286,100.0,False,6,11605.671502628571,0 days 00:01:27.237000
5175.599438320399,262.0,100.0,False,6,11613.0,0 days 00:01:27.256000
5199.318886165732,266.0124992,100.0,False,6,10824.14265728,0 days 00:01:27.577000
5205.178052832399,267.0,100.0,False,7,10630.0,0 days 00:01:27.656000
5217.133608387954,269.0,100.0,False,7,10750.0,0 days 00:01:27.816000
5218.704087566621,269.22500205714283,100.0,False,7,10756.525059657142,0 days 00:01:27.837000
5235.300774032652,271.5821421714286,100.0,False,7,10824.882122971429,0 days 00:01:28.057000
5238.247440699319,272.0,100.0,False,7,10837.0,0 days 00:01:28.096000
5253.525218477097,275.0,100.0,False,7,10983.0,0 days 00:01:28.296000
5258.1997066188105,275.8714313142857,100.0,False,7,11020.253688685714,0 days 00:01:28.357000
5273.684627406113,278.7285741714286,100.0,False,7,11142.396545828571,0 days 00:01:28.557000
5275.157127406112,279.0,100.0,False,7,11154.0,0 days 00:01:28.576000
5292.454214359001,281.7625024,100.0,False,7,11223.61506048,0 days 00:01:28.797000
5300.315672670113,283.0124992,100.0,False,7,11255.11497984,0 days 00:01:28.897000
5306.547894892335,284.0,100.0,False,7,11280.0,0 days 00:01:28.976000
5317.763270017668,286.3500032,100.0,False,7,11334.6375744,0 days 00:01:29.117000
5325.683270017667,288.0,100.0,False,7,11373.0,0 days 00:01:29.216000
5341.794381128779,290.0,100.0,False,7,11478.0,0 days 00:01:29.416000
5353.212096249781,291.5161307489879,100.0,False,7,11521.46241480432,0 days 00:01:29.557000
5364.443762916447,293.0,100.0,False,7,11564.0,0 days 00:01:29.695000
5365.50220967378,293.1083328,100.0,False,7,11568.333312,0 days 00:01:29.708000
