Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,RelativeDistance,Status,X,Y,Z,Distance
2025-09-21 12:21:07.315,0 days 02:14:41.232000,22,24.65416666666491,0 days 00:00:40.446000,6901.866666666667,92.4,3,8.666666666666668,False,0,pos,0.3521874160629339,OnTrack,-7608.0,-3886.0,-241.0,2107.79993614496
2025-09-21 12:21:07.347,0 days 02:14:41.264000,22,24.743055555553838,0 days 00:00:40.478000,6942.0,92.0,3,10.0,False,0,car,0.35232302237039625,OnTrack,-7608.590069051621,-3893.338085255441,-240.94930204574723,2108.617713922738
2025-09-21 12:21:07.455,0 days 02:14:41.372000,22,25.313055555553646,0 days 00:00:40.586000,6820.5,91.46,3,12.7,False,0,pos,0.3527795782508375,OnTrack,-7613.0,-3916.0,-241.0,2111.3615139227377
2025-09-21 12:21:07.547,0 days 02:14:41.464000,22,25.79861111110904,0 days 00:00:40.678000,6717.0,91.0,3,15.0,False,0,car,0.353168861339945,OnTrack,-7620.401380986939,-3936.5423519353058,-241.00837138465988,2113.6870694782933
2025-09-21 12:21:07.655,0 days 02:14:41.572000,22,26.578611111109048,0 days 00:00:40.786000,6717.0,91.675,3,15.0,False,0,pos,0.3536284005720267,OnTrack,-7633.0,-3961.0,-241.0,2116.4373194782934
2025-09-21 12:21:07.707,0 days 02:14:41.624000,22,26.954166666664605,0 days 00:00:40.838000,6717.0,92.0,3,15.0,False,0,car,0.3538529684625691,OnTrack,-7640.368410876345,-3972.1980665265314,-241.01644276319934,2117.766208367182
2025-09-21 12:21:07.895,0 days 02:14:41.812000,22,28.677499999998204,0 days 00:00:41.026000,7172.228571428572,95.35714285714286,3,39.17142857142858,False,0,pos,0.3546906609497856,OnTrack,-7673.0,-4010.0,-241.0,2122.745970271944
2025-09-21 12:21:07.987,0 days 02:14:41.904000,22,29.520833333331666,0 days 00:00:41.118000,7395.0,97.0,3,51.0,False,0,car,0.3551152204632803,OnTrack,-7691.261454874111,-4027.472840330305,-240.74924002911334,2125.2248591608327
2025-09-21 12:21:08.195,0 days 02:14:42.112000,22,31.947499999998193,0 days 00:00:41.326000,7668.0,101.55,3,56.2,False,0,pos,0.3561099517528686,OnTrack,-7737.0,-4065.0,-240.0,2131.092192494166
2025-09-21 12:21:08.307,0 days 02:14:42.224000,22,33.25416666666479,0 days 00:00:41.438000,7815.0,104.0,3,59.0,False,0,car,0.3566618974361695,OnTrack,-7763.5311644282065,-4084.3784168677576,-239.93946162536002,2134.3277480497213
2025-09-21 12:21:08.435,0 days 02:14:42.352000,22,34.96083333333136,0 days 00:00:41.566000,8311.0,108.0,3,67.0,False,0,pos,0.357306443019267,OnTrack,-7795.0,-4106.0,-240.0,2138.1677480497215
2025-09-21 12:21:08.467,0 days 02:14:42.384000,22,35.387499999998,0 days 00:00:41.598000,8435.0,109.0,3,69.0,False,0,car,0.35747241565753934,OnTrack,-7802.976760711458,-4111.348320187499,-239.99976636393174,2139.13663693861
2025-09-21 12:21:08.495,0 days 02:14:42.412000,22,35.7686111111091,0 days 00:00:41.626000,8506.54,110.12,3,70.54,False,0,pos,0.3576196545829446,OnTrack,-7810.0,-4116.0,-240.0,2139.9931258274987
2025-09-21 12:21:08.667,0 days 02:14:42.584000,22,38.10972222222017,0 days 00:00:41.798000,8946.0,117.0,3,80.0,False,0,car,0.35855992290410205,OnTrack,-7855.949361230199,-4145.0634198637445,-240.05421328871847,2145.583125827499
2025-09-21 12:21:08.714,0 days 02:14:42.631000,22,38.762497333331325,0 days 00:00:41.845000,9035.971061028571,118.34285165714286,3,80.50356937142857,False,0,pos,0.3588243812279818,OnTrack,-7872.0,-4155.0,-240.0,2147.1281575019116
2025-09-21 12:21:08.947,0 days 02:14:42.864000,22,41.99861111110931,0 days 00:00:42.078000,9482.0,125.0,3,83.0,False,0,car,0.3601865363070805,OnTrack,-7974.625704004335,-4218.240962627222,-239.1531894603315,2155.2184352796894
2025-09-21 12:21:09.014,0 days 02:14:42.931000,22,42.891945297775926,0 days 00:00:42.145000,9824.5378272,129.187504,3,87.187504,False,0,pos,0.36059886130834795,OnTrack,-7997.0,-4232.0,-239.0,2157.6227582708007
2025-09-21 12:21:09.107,0 days 02:14:43.024000,22,44.131944444442524,0 days 00:00:42.238000,10300.0,135.0,3,93.0,False,0,car,0.3611903891500614,OnTrack,-8016.84731876338,-4244.186631209076,-238.96593992949465,2161.1102582708004
2025-09-21 12:21:09.294,0 days 02:14:43.211000,22,46.41750078222021,0 days 00:00:42.425000,11013.40524416,146.22000384,3,98.61000192,False,0,pos,0.36246368469299606,OnTrack,-8044.0,-4262.0,-239.0,2168.7055751369335
2025-09-21 12:21:09.307,0 days 02:14:43.224000,22,46.57638888888687,0 days 00:00:42.438000,11063.0,147.0,3,99.0,False,0,car,0.36255674440856334,OnTrack,-8047.2601935596695,-4264.231212316182,-238.96793776460765,2169.236408470267
2025-09-21 12:21:09.534,0 days 02:14:43.451000,22,48.97250067555365,0 days 00:00:42.665000,11487.364008533334,158.98055893333333,3,99.0,False,0,pos,0.36427748273582616,OnTrack,-8128.0,-4321.0,-238.0,2179.261015936341
2025-09-21 12:21:09.667,0 days 02:14:43.584000,22,50.37638888888705,0 days 00:00:42.798000,11736.0,166.0,3,99.0,False,0,car,0.3653340706074773,OnTrack,-8177.753895206513,-4358.246765314309,-237.8657600501452,2185.393793714119
2025-09-21 12:21:09.834,0 days 02:14:43.751000,22,51.99999865030156,0 days 00:00:42.965000,11503.363377468937,174.30845080468086,3,99.0,False,0,pos,0.3666915090211093,OnTrack,-8238.0,-4405.0,-238.0,2193.479769070892
2025-09-21 12:21:09.868,0 days 02:14:43.785000,22,52.330555555553474,0 days 00:00:42.999000,11456.0,176.0,4,99.0,False,0,car,0.3669781584858706,OnTrack,-8249.922415476009,-4414.300062697739,-238.0118128942358,2195.141991293114
2025-09-21 12:21:10.835,0 days 02:14:44.752000,22,58.24000001252602,0 days 00:00:43.966000,11171.4174168141,211.81481489074258,4,99.0,False,0,pos,0.3765400310356781,OnTrack,-8660.0,-4733.0,-237.0,2252.037804070711
2025-09-21 12:21:10.867,0 days 02:14:44.784000,22,58.43555555555349,0 days 00:00:43.998000,11162.0,213.0,5,99.0,False,0,car,0.3768673638052868,OnTrack,-8683.796647065654,-4750.975435753341,-236.98639113226375,2253.931137404044
2025-09-21 12:21:11.067,0 days 02:14:44.984000,22,59.49111111110915,0 days 00:00:44.198000,11584.0,220.0,5,99.0,False,0,car,0.3789122492261739,OnTrack,-8837.162489713422,-4866.355887163442,-236.9842760101826,2266.153359626266
2025-09-21 12:21:11.095,0 days 02:14:45.012000,22,59.63111115568629,0 days 00:00:44.226000,11626.06966513661,220.69651763471208,5,99.0,False,0,pos,0.37920168942786386,OnTrack,-8854.0,-4879.0,-237.0,2267.869888096758
2025-09-21 12:21:11.268,0 days 02:14:45.185000,22,60.49611111110926,0 days 00:00:44.399000,11886.0,225.0,5,99.0,False,0,car,0.3810140661161653,OnTrack,-8922.091693764449,-4930.0381645208545,-237.19376650804378,2278.682388096758
2025-09-21 12:21:11.508,0 days 02:14:45.425000,22,61.49611111110926,0 days 00:00:44.639000,10626.0,231.0,5,99.0,False,0,car,0.3835906217464831,OnTrack,-8984.45141178286,-4977.245335535833,-237.24588755642867,2294.082388096758
2025-09-21 12:21:11.575,0 days 02:14:45.492000,22,61.75666685578465,0 days 00:00:44.706000,10659.860239630627,231.96057417391847,5,99.0,False,0,pos,0.38431741513879797,OnTrack,-9026.0,-5009.0,-237.0,2298.3994321161063
2025-09-21 12:21:11.755,0 days 02:14:45.672000,22,62.45666669521123,0 days 00:00:44.886000,10750.827960698962,234.54121874323297,5,99.0,False,0,pos,0.38628491372007856,OnTrack,-9171.0,-5120.0,-236.0,2310.126493053268
2025-09-21 12:21:11.787,0 days 02:14:45.704000,22,62.581111111109294,0 days 00:00:44.918000,10767.0,235.0,6,99.0,False,0,car,0.3866377333969482,OnTrack,-9189.106424962303,-5133.857382776662,-235.90638769828888,2312.2153819421565
2025-09-21 12:21:12.015,0 days 02:14:45.932000,22,63.2144447831615,0 days 00:00:45.146000,10988.649143611798,238.81058699619138,6,99.0,False,0,pos,0.3891794071677082,OnTrack,-9256.0,-5185.0,-236.0,2327.340052451915
2025-09-21 12:21:12.146,0 days 02:14:46.063000,22,63.57833333333156,0 days 00:00:45.277000,11116.0,241.0,6,99.0,False,0,car,0.3906586752544422,OnTrack,-9318.352397121216,-5232.7667774209285,-236.00651698813897,2336.1097746741375
2025-09-21 12:21:12.295,0 days 02:14:46.212000,22,62.17110997155876,0 days 00:00:45.426000,11206.291843690688,243.22942823927625,6,99.0,False,0,pos,0.3923560461681789,OnTrack,-9405.0,-5299.0,-236.0,2346.176770454041
2025-09-21 12:21:12.547,0 days 02:14:46.464000,22,59.79111111110933,0 days 00:00:45.678000,11359.0,247.0,6,99.0,False,0,car,0.3952618517608651,OnTrack,-9542.47709575026,-5403.251869219843,-236.0808916245689,2363.4667704540407
2025-09-21 12:21:12.575,0 days 02:14:46.492000,22,59.254444444442676,0 days 00:00:45.706000,11374.166666666666,247.58333333333334,6,99.0,False,0,pos,0.3955873469918878,OnTrack,-9558.0,-5415.0,-236.0,2365.392418602189
2025-09-21 12:21:12.775,0 days 02:14:46.692000,22,55.42111111110942,0 days 00:00:45.906000,11482.5,251.75,6,99.0,False,0,pos,0.3979306513475243,OnTrack,-9686.0,-5512.0,-235.0,2379.3785297133
2025-09-21 12:21:12.787,0 days 02:14:46.704000,22,55.19111111110942,0 days 00:00:45.918000,11489.0,252.0,6,99.0,False,0,car,0.3980726397212118,OnTrack,-9696.449007645333,-5519.940859667585,-234.96673801560277,2380.2185297133
2025-09-21 12:21:12.995,0 days 02:14:46.912000,22,49.75999999999852,0 days 00:00:46.126000,11397.711111111112,252.0,6,41.8,False,0,pos,0.40055820205990306,OnTrack,-9895.0,-5671.0,-235.0,2394.7785297133
2025-09-21 12:21:13.147,0 days 02:14:47.064000,22,45.791111111109785,0 days 00:00:46.278000,11331.0,252.0,6,0.0,True,0,car,0.4022888216617318,OnTrack,-9935.02874970942,-5701.120407561942,-235.03248765778517,2405.4185297133
2025-09-21 12:21:13.255,0 days 02:14:47.172000,22,43.21111111110967,0 days 00:00:46.386000,10834.5,240.3,6,0.0,True,0,pos,0.40342806929943587,OnTrack,-9954.0,-5715.0,-235.0,2412.6275297133
2025-09-21 12:21:13.495,0 days 02:14:47.412000,22,37.4777777777761,0 days 00:00:46.626000,9731.166666666666,214.3,6,0.0,True,0,pos,0.4057415877777126,OnTrack,-10076.0,-5806.0,-235.0,2426.9141963799666
2025-09-21 12:21:13.507,0 days 02:14:47.424000,22,37.19111111110942,0 days 00:00:46.638000,9676.0,213.0,6,0.0,True,0,car,0.40585249925431427,OnTrack,-10082.07616442339,-5810.579529105616,-235.0268625945268,2427.6241963799666
2025-09-21 12:21:13.667,0 days 02:14:47.584000,22,33.59111111110951,0 days 00:00:46.798000,9256.0,193.0,6,0.0,True,0,car,0.4072876370224278,OnTrack,-10152.246395041742,-5864.074224532146,-235.71350034901818,2436.2019741577446
2025-09-21 12:21:13.815,0 days 02:14:47.732000,22,30.50777777777618,0 days 00:00:46.946000,9625.383333333333,181.9,6,0.0,True,0,pos,0.40852191122391696,OnTrack,-10214.0,-5912.0,-236.0,2443.6800852688557
2025-09-21 12:21:13.907,0 days 02:14:47.824000,22,28.591111111109512,0 days 00:00:47.038000,9855.0,175.0,5,0.0,True,0,car,0.4092395731060019,OnTrack,-10256.65415849614,-5945.331518059487,-235.65994799033342,2448.152307491078
2025-09-21 12:21:14.015,0 days 02:14:47.932000,22,26.821111111109484,0 days 00:00:47.146000,9938.025,165.8875,5,0.0,True,0,pos,0.4100318948192215,OnTrack,-10303.0,-5982.0,-235.0,2453.128932491078
2025-09-21 12:21:14.227,0 days 02:14:48.144000,22,23.346666666664987,0 days 00:00:47.358000,10101.0,148.0,5,0.0,True,0,car,0.41144061341357496,OnTrack,-10359.022462686924,-6028.654240584321,-233.93538837528308,2461.8444880466336
2025-09-21 12:21:14.295,0 days 02:14:48.212000,22,22.496666666664858,0 days 00:00:47.426000,9735.216666666667,141.48333333333332,5,0.0,True,0,pos,0.4118560193696116,OnTrack,-10379.0,-6045.0,-234.0,2464.5169510095966
2025-09-21 12:21:14.467,0 days 02:14:48.384000,22,20.346666666664532,0 days 00:00:47.598000,8810.0,125.0,4,0.0,True,0,car,0.4128348534732708,OnTrack,-10448.170954793914,-6099.602101625592,-235.45433104620176,2470.4891732318188
2025-09-21 12:21:14.635,0 days 02:14:48.552000,22,18.89999999999791,0 days 00:00:47.766000,8860.866666666667,116.6,4,0.0,True,0,pos,0.41370659752625705,OnTrack,-10507.0,-6145.0,-237.0,2475.930506565152
2025-09-21 12:21:14.827,0 days 02:14:48.744000,22,17.246666666664623,0 days 00:00:47.958000,8919.0,107.0,2,0.0,True,0,car,0.41462505770992014,OnTrack,-10527.54704029759,-6159.671544429129,-237.07343740677487,2481.6371732318185
2025-09-21 12:21:14.895,0 days 02:14:48.812000,22,16.77444444444251,0 days 00:00:48.026000,8630.85,102.75,2,0.0,True,0,pos,0.414937020389105,OnTrack,-10536.0,-6165.0,-237.0,2483.578006565152
2025-09-21 12:21:14.987,0 days 02:14:48.904000,22,16.135555555553765,0 days 00:00:48.118000,8241.0,97.0,2,0.0,True,0,car,0.41534634456746944,OnTrack,-10554.51820799164,-6176.809058861649,-236.97305599220803,2486.056895454041
2025-09-21 12:21:15.095,0 days 02:14:49.012000,22,15.535555555553655,0 days 00:00:48.226000,7901.34,93.22,2,0.0,True,0,pos,0.415805036391476,OnTrack,-10581.0,-6193.0,-237.0,2488.853495454041
2025-09-21 12:21:15.187,0 days 02:14:49.104000,22,15.024444444442452,0 days 00:00:48.318000,7612.0,90.0,2,0.0,True,0,car,0.4161828886032869,OnTrack,-10602.047844543016,-6204.430195611329,-237.0259901961791,2491.153495454041
2025-09-21 12:21:15.334,0 days 02:14:49.251000,22,14.330277475553636,0 days 00:00:48.465000,7612.0,86.93749866666667,2,0.0,True,0,pos,0.4167713568815618,OnTrack,-10633.0,-6219.0,-237.0,2494.7034433162635
2025-09-21 12:21:15.427,0 days 02:14:49.344000,22,13.89111111110924,0 days 00:00:48.558000,7612.0,85.0,2,0.0,True,0,car,0.41713097184388004,OnTrack,-10651.116918371827,-6226.642313550715,-236.8755459890681,2496.8992766495967
2025-09-21 12:21:15.634,0 days 02:14:49.551000,22,13.833611155265467,0 days 00:00:48.765000,7053.461775554997,80.87032736085025,2,0.0,True,0,pos,0.41789021986124203,OnTrack,-10695.0,-6237.0,-236.0,2501.5493204728455
2025-09-21 12:21:15.828,0 days 02:14:49.745000,22,13.779722222220244,0 days 00:00:48.959000,6530.0,77.0,2,0.0,False,0,car,0.4185659701879876,OnTrack,-10751.431390816688,-6234.360043223587,-234.16381210706493,2505.69876491729
2025-09-21 12:21:15.874,0 days 02:14:49.791000,22,13.894721855930962,0 days 00:00:49.005000,6443.786438123698,75.84277098152614,2,0.5786145092369271,False,0,pos,0.418723221672213,OnTrack,-10761.0,-6233.0,-234.0,2506.667866990943
2025-09-21 12:21:15.987,0 days 02:14:49.904000,22,14.177222222219825,0 days 00:00:49.118000,6232.0,73.0,2,2.0,False,0,car,0.41910540166708393,OnTrack,-10773.336565208334,-6229.325283566708,-234.38082556161797,2508.9592558798317
2025-09-21 12:21:16.094,0 days 02:14:50.011000,22,14.593333582220055,0 days 00:00:49.225000,6458.0376352,72.5541664,2,7.7958368,False,0,pos,0.41946354386167006,OnTrack,-10782.0,-6223.0,-235.0,2511.1157269367204
2025-09-21 12:21:16.227,0 days 02:14:50.144000,22,15.110555555553674,0 days 00:00:49.358000,6739.0,72.0,2,15.0,False,0,car,0.4199084839414686,OnTrack,-10803.351564768895,-6208.296631287321,-235.13939702654824,2513.7757269367203
2025-09-21 12:21:16.314,0 days 02:14:50.231000,22,15.763054115553699,0 days 00:00:49.445000,6814.0373344,72.5437488,2,19.078116,False,0,pos,0.420202779608165,OnTrack,-10818.0,-6197.0,-235.0,2515.52886753272
2025-09-21 12:21:16.547,0 days 02:14:50.464000,22,17.510555555553765,0 days 00:00:49.678000,7015.0,74.0,2,30.0,False,0,car,0.42100900409525516,OnTrack,-10848.883851914348,-6160.703977428222,-234.04881416628442,2520.3183119771647
2025-09-21 12:21:16.554,0 days 02:14:50.471000,22,17.578609244442646,0 days 00:00:49.685000,7022.758120533334,74.14582933333334,2,30.320824533333333,False,0,pos,0.4210338255753817,OnTrack,-10850.0,-6159.0,-234.0,2520.4624844230907
2025-09-21 12:21:16.787,0 days 02:14:50.704000,22,19.843888888886795,0 days 00:00:49.918000,7281.0,79.0,2,41.0,False,0,car,0.4218901638129829,OnTrack,-10892.06282935292,-6087.700124699525,-232.03886862520108,2525.5755399786462
2025-09-21 12:21:16.794,0 days 02:14:50.711000,22,19.92944211019157,0 days 00:00:49.925000,7298.031281346944,79.17459841082608,2,41.190470993628445,False,0,pos,0.421917335580881,OnTrack,-10893.0,-6086.0,-232.0,2525.7294905866675
2025-09-21 12:21:17.155,0 days 02:14:51.072000,22,24.341667319403285,0 days 00:00:50.286000,8176.383349896903,88.1791396541155,2,51.01360689539874,False,0,pos,0.42342541577627923,OnTrack,-10914.0,-6038.0,-232.0,2534.5718987575387
2025-09-21 12:21:17.228,0 days 02:14:51.145000,22,25.233888888886668,0 days 00:00:50.359000,8354.0,90.0,2,53.0,False,0,car,0.42373474341196044,OnTrack,-10920.904948745385,-6021.745532203966,-232.06600465700313,2536.3968987575386
2025-09-21 12:21:17.315,0 days 02:14:51.232000,22,26.490555974169496,0 days 00:00:50.446000,8468.358528660718,91.0943399871839,2,57.92452994232757,False,0,pos,0.42410049661535915,OnTrack,-10930.0,-6000.0,-232.0,2538.5983453072286
2025-09-21 12:21:17.387,0 days 02:14:51.304000,22,27.530555555553292,0 days 00:00:50.518000,8563.0,92.0,2,62.0,False,0,car,0.4244145748650681,OnTrack,-10936.476925401854,-5983.102971444141,-231.72577273866273,2540.4383453072287
2025-09-21 12:21:17.515,0 days 02:14:51.432000,22,29.34388888888664,0 days 00:00:50.646000,9274.314285714285,99.31428571428572,2,65.65714285714286,False,0,pos,0.42502449614171867,OnTrack,-10948.0,-5950.0,-231.0,2543.9695199104035
2025-09-21 12:21:17.667,0 days 02:14:51.584000,22,31.49722222221999,0 days 00:00:50.798000,10119.0,108.0,2,70.0,False,0,car,0.4258199688452415,OnTrack,-10967.655237400348,-5891.676881056614,-230.37790018710007,2548.5295199104035
2025-09-21 12:21:17.855,0 days 02:14:51.772000,22,33.951667058396296,0 days 00:00:50.986000,10667.059937844977,116.90773209499963,2,77.5012480799997,False,0,pos,0.4268853371994171,OnTrack,-10995.0,-5808.0,-230.0,2554.634701475364
2025-09-21 12:21:18.068,0 days 02:14:51.985000,22,36.7324999999978,0 days 00:00:51.199000,11288.0,127.0,2,86.0,False,0,car,0.4281867842959124,OnTrack,-11019.96671797504,-5726.415305311819,-230.08051366597923,2562.148868142031
2025-09-21 12:21:18.235,0 days 02:14:52.152000,22,38.72722378957207,0 days 00:00:51.366000,10864.197780205395,134.35220703485064,2,92.82704938950415,False,0,pos,0.429265359732884,OnTrack,-11035.0,-5676.0,-230.0,2568.381317746148
2025-09-21 12:21:18.386,0 days 02:14:52.303000,22,40.530833333330975,0 days 00:00:51.517000,10481.0,141.0,3,99.0,False,0,car,0.4302706154891338,OnTrack,-11045.147919017327,-5642.861464847938,-229.49721621217103,2574.295484412815
2025-09-21 12:21:18.547,0 days 02:14:52.464000,22,42.23027777777497,0 days 00:00:51.678000,10951.0,146.0,3,99.0,False,0,car,0.4313630490505741,OnTrack,-11056.311930439253,-5605.395326447231,-229.0074923629905,2580.8249288572592
2025-09-21 12:21:18.555,0 days 02:14:52.472000,22,42.31916666666387,0 days 00:00:51.686000,10970.085714285715,146.22857142857143,3,99.0,False,0,pos,0.43141821757913323,OnTrack,-11057.0,-5603.0,-229.0,2581.149881238212
2025-09-21 12:21:18.775,0 days 02:14:52.692000,22,44.76361111110847,0 days 00:00:51.906000,11494.942857142858,152.5142857142857,3,99.0,False,0,pos,0.4329792371511665,OnTrack,-11081.0,-5518.0,-229.0,2590.470198698529
2025-09-21 12:21:18.827,0 days 02:14:52.744000,22,45.341388888886286,0 days 00:00:51.958000,11619.0,154.0,3,99.0,False,0,car,0.43336703676304345,OnTrack,-11088.173403715049,-5493.015178611972,-228.78355034904013,2592.6946431429737
2025-09-21 12:21:18.955,0 days 02:14:52.872000,22,45.87472222221976,0 days 00:00:52.086000,11126.2,161.31428571428572,3,99.0,False,0,pos,0.43435781959475106,OnTrack,-11109.0,-5422.0,-228.0,2598.4302621905927
2025-09-21 12:21:19.107,0 days 02:14:53.024000,22,46.508055555553256,0 days 00:00:52.238000,10541.0,170.0,3,99.0,False,0,car,0.4355792309910941,OnTrack,-11141.55678449655,-5314.883001746562,-227.44093494686598,2605.6080399683706
2025-09-21 12:21:19.215,0 days 02:14:53.132000,22,46.32805533819459,0 days 00:00:52.346000,10805.905980263826,174.07547661944346,3,99.0,False,0,pos,0.43645984616122485,OnTrack,-11163.0,-5245.0,-227.0,2610.8303042669536
2025-09-21 12:21:19.266,0 days 02:14:53.183000,22,46.24305555555338,0 days 00:00:52.397000,10931.0,176.0,4,99.0,False,0,car,0.43687977811877826,OnTrack,-11171.10872971211,-5218.534450634304,-226.7074722679434,2613.323637600287
2025-09-21 12:21:19.375,0 days 02:14:53.292000,22,45.698055245491446,0 days 00:00:52.506000,11015.62737733878,178.70807607484096,4,99.0,False,0,pos,0.4377870004727873,OnTrack,-11186.0,-5170.0,-226.0,2618.734521014775
2025-09-21 12:21:19.427,0 days 02:14:53.344000,22,45.43805555555309,0 days 00:00:52.558000,11056.0,180.0,4,99.0,False,0,car,0.4382266140164444,OnTrack,-11193.386726695395,-5146.089319967044,-225.698822568579,2621.334521014775
2025-09-21 12:21:19.707,0 days 02:14:53.624000,22,41.782499999997526,0 days 00:00:52.838000,11353.0,188.0,4,99.0,False,0,car,0.440673040574524,OnTrack,-11236.097182365425,-5008.136913884419,-224.37932901173554,2635.956743236997
2025-09-21 12:21:19.775,0 days 02:14:53.692000,22,40.64916666666426,0 days 00:00:52.906000,11341.95,189.275,4,63.300000000000004,False,0,pos,0.44127924627994397,OnTrack,-11246.0,-4975.0,-224.0,2639.5319376814414
2025-09-21 12:21:19.867,0 days 02:14:53.784000,22,39.11583333333101,0 days 00:00:52.998000,11327.0,191.0,4,15.0,False,0,car,0.44209330644866734,OnTrack,-11258.864373791412,-4930.900288339769,-223.4192789688016,2644.413048792552
2025-09-21 12:21:19.935,0 days 02:14:53.852000,22,38.020277777775476,0 days 00:00:53.066000,11241.66,187.94,4,9.9,False,0,pos,0.44267927120094563,OnTrack,-11270.0,-4893.0,-223.0,2647.9630265703304
2025-09-21 12:21:20.067,0 days 02:14:53.984000,22,35.89361111110884,0 days 00:00:53.198000,11076.0,182.0,4,0.0,True,0,car,0.4437849843877649,OnTrack,-11299.095483947678,-4796.4188214691885,-222.3249539058288,2654.6363599036636
2025-09-21 12:21:20.155,0 days 02:14:54.072000,22,34.62249999999797,0 days 00:00:53.286000,10641.5,177.6,4,0.0,True,0,pos,0.44450658356849143,OnTrack,-11317.0,-4737.0,-222.0,2658.977693236997
2025-09-21 12:21:20.227,0 days 02:14:54.144000,22,33.58249999999816,0 days 00:00:53.358000,10286.0,174.0,4,0.0,True,0,car,0.4450788391631626,OnTrack,-11327.699282160978,-4700.926192159555,-221.8187591821169,2662.4576932369964
2025-09-21 12:21:20.427,0 days 02:14:54.344000,22,31.304722222220335,0 days 00:00:53.558000,10874.0,158.0,4,0.0,True,0,car,0.44654743869270885,OnTrack,-11342.056932220034,-4649.695510100863,-221.5467122706996,2671.2354710147742
2025-09-21 12:21:20.535,0 days 02:14:54.452000,22,30.674722222220204,0 days 00:00:53.666000,10359.457142857143,150.28571428571428,4,0.0,True,0,pos,0.44726868496200733,OnTrack,-11351.0,-4619.0,-221.0,2675.7440424433457
2025-09-21 12:21:20.655,0 days 02:14:54.572000,22,29.974722222220063,0 days 00:00:53.786000,9787.742857142857,141.71428571428572,4,0.0,True,0,pos,0.4480229386520919,OnTrack,-11365.0,-4573.0,-220.0,2680.4678519671556
2025-09-21 12:21:20.707,0 days 02:14:54.624000,22,29.671388888886668,0 days 00:00:53.838000,9540.0,138.0,3,0.0,True,0,car,0.448343219889597,OnTrack,-11372.496573200555,-4549.224050767231,-219.59532756048355,2682.461185300489
2025-09-21 12:21:20.946,0 days 02:14:54.863000,22,29.20666666666466,0 days 00:00:54.077000,8847.0,129.0,3,0.0,True,0,car,0.4497760803989464,OnTrack,-11411.708757372675,-4429.609737135721,-218.21449818599856,2691.0253519671555
2025-09-21 12:21:20.995,0 days 02:14:54.912000,22,29.233888969550158,0 days 00:00:54.126000,8796.537163904799,128.26865454934492,3,0.0,True,0,pos,0.45006578972076916,OnTrack,-11417.0,-4414.0,-218.0,2692.7712308762993
2025-09-21 12:21:21.147,0 days 02:14:55.064000,22,29.31833333333134,0 days 00:00:54.278000,8640.0,126.0,3,0.0,False,0,car,0.45095309785734156,OnTrack,-11425.468088546275,-4391.808678358382,-217.44486744506906,2698.0912308762995
2025-09-21 12:21:21.235,0 days 02:14:55.152000,22,29.75833333333144,0 days 00:00:54.366000,8557.5,123.8,3,0.3666666666666667,False,0,pos,0.45145198473517273,OnTrack,-11434.0,-4382.0,-217.0,2701.1174530985218
2025-09-21 12:21:21.387,0 days 02:14:55.304000,22,30.51833333333161,0 days 00:00:54.518000,8415.0,120.0,3,1.0,False,0,car,0.4522915683146495,OnTrack,-11465.420310600537,-4353.211894055055,-215.77299102377333,2706.1841197651884
2025-09-21 12:21:21.455,0 days 02:14:55.372000,22,30.914999999998305,0 days 00:00:54.586000,8631.325,118.725,3,7.8,False,0,pos,0.4526610378202046,OnTrack,-11484.0,-4340.0,-215.0,2708.4267030985216
2025-09-21 12:21:21.547,0 days 02:14:55.464000,22,31.451666666665005,0 days 00:00:54.678000,8924.0,117.0,3,17.0,False,0,car,0.4531615741118996,OnTrack,-11512.188380657863,-4324.528848638378,-213.71198635417647,2711.4167030985213
2025-09-21 12:21:21.735,0 days 02:14:55.652000,22,31.92166666666516,0 days 00:00:54.866000,8929.554545454546,119.99090909090908,3,41.78181818181818,False,0,pos,0.4542169246165655,OnTrack,-11574.0,-4299.0,-210.0,2717.6828950177132
2025-09-21 12:21:21.987,0 days 02:14:55.904000,22,32.55166666666537,0 days 00:00:55.118000,8937.0,124.0,3,75.0,False,0,car,0.4556972320337997,OnTrack,-11652.503495877037,-4266.388613987111,-202.04787290769372,2726.3628950177135
2025-09-21 12:21:22.014,0 days 02:14:55.931000,22,32.46916647110984,0 days 00:00:55.145000,9049.162765866668,125.0125024,3,76.0125024,False,0,pos,0.4558600060558914,OnTrack,-11664.0,-4262.0,-201.0,2727.3004887857137
2025-09-21 12:21:22.174,0 days 02:14:56.091000,22,31.980277582221092,0 days 00:00:55.305000,9713.829432533334,131.0125024,3,82.0125024,False,0,pos,0.4568437237141901,OnTrack,-11746.0,-4233.0,-194.0,2733.123266670158
2025-09-21 12:21:22.227,0 days 02:14:56.144000,22,31.818333333332248,0 days 00:00:55.358000,9934.0,133.0,3,84.0,False,0,car,0.45718070345731593,OnTrack,-11773.527356803617,-4224.715641447766,-191.35338211138125,2735.0813222257134
2025-09-21 12:21:22.547,0 days 02:14:56.464000,22,28.97388888888736,0 days 00:00:55.678000,10161.0,143.0,3,65.0,False,0,car,0.4593073842950386,OnTrack,-11917.281842899225,-4194.985633058038,-174.25502059428837,2747.7924333368246
